protein	annotation	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	C30_planktonic_1 Spectral Count	C30_planktonic_2 Spectral Count	C30_planktonic_3 Spectral Count	C30_secreted_1 Spectral Count	C30_secreted_2 Spectral Count	C30_secreted_3 Spectral Count	LMWPE_biofilm_1 Spectral Count	LMWPE_biofilm_2 Spectral Count	LMWPE_biofilm_3 Spectral Count	LMWPE_planktonic_1 Spectral Count	LMWPE_planktonic_2 Spectral Count	LMWPE_planktonic_3 Spectral Count	LMWPE_secreted_1 Spectral Count	LMWPE_secreted_2 Spectral Count	LMWPE_secreted_3 Spectral Count	Succinate_planktonic_1 Spectral Count	Succinate_planktonic_2 Spectral Count	Succinate_planktonic_3 Spectral Count	C30_planktonic_1 Unique Spectral Count	C30_planktonic_2 Unique Spectral Count	C30_planktonic_3 Unique Spectral Count	C30_secreted_1 Unique Spectral Count	C30_secreted_2 Unique Spectral Count	C30_secreted_3 Unique Spectral Count	LMWPE_biofilm_1 Unique Spectral Count	LMWPE_biofilm_2 Unique Spectral Count	LMWPE_biofilm_3 Unique Spectral Count	LMWPE_planktonic_1 Unique Spectral Count	LMWPE_planktonic_2 Unique Spectral Count	LMWPE_planktonic_3 Unique Spectral Count	LMWPE_secreted_1 Unique Spectral Count	LMWPE_secreted_2 Unique Spectral Count	LMWPE_secreted_3 Unique Spectral Count	Succinate_planktonic_1 Unique Spectral Count	Succinate_planktonic_2 Unique Spectral Count	Succinate_planktonic_3 Unique Spectral Count	C30_planktonic_1 Total Spectral Count	C30_planktonic_2 Total Spectral Count	C30_planktonic_3 Total Spectral Count	C30_secreted_1 Total Spectral Count	C30_secreted_2 Total Spectral Count	C30_secreted_3 Total Spectral Count	LMWPE_biofilm_1 Total Spectral Count	LMWPE_biofilm_2 Total Spectral Count	LMWPE_biofilm_3 Total Spectral Count	LMWPE_planktonic_1 Total Spectral Count	LMWPE_planktonic_2 Total Spectral Count	LMWPE_planktonic_3 Total Spectral Count	LMWPE_secreted_1 Total Spectral Count	LMWPE_secreted_2 Total Spectral Count	LMWPE_secreted_3 Total Spectral Count	Succinate_planktonic_1 Total Spectral Count	Succinate_planktonic_2 Total Spectral Count	Succinate_planktonic_3 Total Spectral Count	C30_planktonic_1 Intensity	C30_planktonic_2 Intensity	C30_planktonic_3 Intensity	C30_secreted_1 Intensity	C30_secreted_2 Intensity	C30_secreted_3 Intensity	LMWPE_biofilm_1 Intensity	LMWPE_biofilm_2 Intensity	LMWPE_biofilm_3 Intensity	LMWPE_planktonic_1 Intensity	LMWPE_planktonic_2 Intensity	LMWPE_planktonic_3 Intensity	LMWPE_secreted_1 Intensity	LMWPE_secreted_2 Intensity	LMWPE_secreted_3 Intensity	Succinate_planktonic_1 Intensity	Succinate_planktonic_2 Intensity	Succinate_planktonic_3 Intensity	C30_planktonic_1 MaxLFQ Intensity	C30_planktonic_2 MaxLFQ Intensity	C30_planktonic_3 MaxLFQ Intensity	C30_secreted_1 MaxLFQ Intensity	C30_secreted_2 MaxLFQ Intensity	C30_secreted_3 MaxLFQ Intensity	LMWPE_biofilm_1 MaxLFQ Intensity	LMWPE_biofilm_2 MaxLFQ Intensity	LMWPE_biofilm_3 MaxLFQ Intensity	LMWPE_planktonic_1 MaxLFQ Intensity	LMWPE_planktonic_2 MaxLFQ Intensity	LMWPE_planktonic_3 MaxLFQ Intensity	LMWPE_secreted_1 MaxLFQ Intensity	LMWPE_secreted_2 MaxLFQ Intensity	LMWPE_secreted_3 MaxLFQ Intensity	Succinate_planktonic_1 MaxLFQ Intensity	Succinate_planktonic_2 MaxLFQ Intensity	Succinate_planktonic_3 MaxLFQ Intensity	Indistinguishable Proteins
MAG107_contig_30_1807	"MAG107_contig_30_1807 rank: C; 5-methylcytosine-specific restriction enzyme B [EC:3.1.21.-] (db=kegg)"	"MAG107_contig_30_1807 rank: C; 5-methylcytosine-specific restriction enzyme B [EC:3.1.21.-] (db=kegg)"		890			"MAG107_contig_30_1807 rank: C; 5-methylcytosine-specific restriction enzyme B [EC:3.1.21.-] (db=kegg)"	1.0	0.999	45	887	887	887	31	21	26	53	52	45	51	59	66	79	62	58	12	2	8	81	77	70	31	21	26	53	52	45	51	59	66	79	62	58	12	2	8	81	77	70	31	21	26	53	52	45	51	59	66	79	62	58	12	2	8	81	77	70	1804432.1	1140419.1	1395152.8	1980024.1	1913551.8	1483733.5	2003823.5	1765718.9	1980294.6	1978703.1	1752977.5	1580749.2	223316.38	63926.96	177307.94	2915375.0	2599188.5	2493100.0	182980.62	181139.47	171480.33	153004.28	147051.69	151244.55	163424.11	141705.88	147702.73	141887.88	142183.11	140789.56	90401.9	75637.586	60046.57	204153.88	188398.75	184135.4	
MAG107_contig_30_1808	"MAG107_contig_30_1808 rank: C; 5-methylcytosine-specific restriction enzyme subunit McrC (db=kegg)"	"MAG107_contig_30_1808 rank: C; 5-methylcytosine-specific restriction enzyme subunit McrC (db=kegg)"		432			"MAG107_contig_30_1808 rank: C; 5-methylcytosine-specific restriction enzyme subunit McrC (db=kegg)"	1.0	0.999	14	207	207	207	4	4	5	9	16	7	20	18	30	14	10	7	0	0	0	20	22	16	4	4	5	9	16	7	20	18	30	14	10	7	0	0	0	20	22	16	4	4	5	9	16	7	20	18	30	14	10	7	0	0	0	20	22	16	150198.36	152712.78	37153.656	152272.78	305750.62	272272.7	436748.78	407945.66	396602.12	219472.95	210207.03	159192.58	0.0	0.0	0.0	328702.28	295885.1	304786.88	66303.0	69112.32	0.0	82656.88	63299.68	76717.48	61539.78	64257.758	64988.875	44184.883	52201.082	46984.06	0.0	0.0	0.0	56238.867	52643.89	47966.418	
MAG107_contig_30_1809	MAG107_contig_30_1809 rank: E	MAG107_contig_30_1809 rank: E		322			MAG107_contig_30_1809 rank: E	1.0	0.999	9	75	75	75	1	0	0	1	0	0	7	10	12	9	5	12	0	0	0	4	6	6	1	0	0	1	0	0	7	10	12	9	5	12	0	0	0	4	6	6	1	0	0	1	0	0	7	10	12	9	5	12	0	0	0	4	6	6	48065.5	0.0	0.0	29351.076	0.0	0.0	121610.2	95930.21	100553.46	103786.06	125888.13	104137.625	0.0	0.0	0.0	81722.3	84037.84	109058.5	0.0	0.0	0.0	0.0	0.0	0.0	33997.184	27883.021	30077.12	34947.703	29615.518	29400.053	0.0	0.0	0.0	29555.61	25220.176	31454.19	
MAG107_contig_30_181	"MAG107_contig_30_181 rank: C; 3-keto-5-aminohexanoate cleavage enzyme [EC:2.3.1.247] (db=kegg)"	"MAG107_contig_30_181 rank: C; 3-keto-5-aminohexanoate cleavage enzyme [EC:2.3.1.247] (db=kegg)"		350			"MAG107_contig_30_181 rank: C; 3-keto-5-aminohexanoate cleavage enzyme [EC:2.3.1.247] (db=kegg)"	1.0	0.999	9	99	99	99	4	1	4	1	4	1	2	11	10	19	12	16	0	0	0	0	1	0	4	1	4	1	4	1	2	11	10	19	12	16	0	0	0	0	1	0	4	1	4	1	4	1	2	11	10	19	12	16	0	0	0	0	1	0	113654.97	43380.203	105874.625	24420.592	55980.4	29981.87	27068.65	122132.81	128318.836	275678.03	207891.47	180539.83	0.0	0.0	0.0	10653.561	0.0	0.0	69390.016	0.0	64502.78	0.0	0.0	0.0	0.0	34208.85	35493.555	70356.914	54711.41	51102.44	0.0	0.0	0.0	0.0	0.0	0.0	
MAG107_contig_30_1810	MAG107_contig_30_1810 rank: E	MAG107_contig_30_1810 rank: E		617			MAG107_contig_30_1810 rank: E	1.0	0.999	4	12	12	12	0	0	0	1	8	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	8	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	8	0	0	0	1	1	0	0	0	0	0	1	0	0	0.0	0.0	0.0	26121.402	91474.266	0.0	0.0	0.0	0.0	28861.998	0.0	0.0	0.0	0.0	0.0	15163.899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
MAG107_contig_30_1813	MAG107_contig_30_1813 rank: E	MAG107_contig_30_1813 rank: E		86			MAG107_contig_30_1813 rank: E	0.9587	0.999	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18427.072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
MAG107_contig_30_1814	MAG107_contig_30_1814 rank: E	MAG107_contig_30_1814 rank: E		194			MAG107_contig_30_1814 rank: E	0.9587	0.999	1	9	9	9	0	0	0	0	0	0	1	0	1	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	2	1	1	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	23120.473	0.0	20214.303	23874.576	21525.967	24817.363	0.0	0.0	0.0	0.0	0.0	25665.855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
MAG107_contig_30_1815	MAG107_contig_30_1815 rank: E	MAG107_contig_30_1815 rank: E		126			MAG107_contig_30_1815 rank: E	0.9981	0.999	2	13	13	13	0	0	0	3	3	0	0	0	2	1	1	0	0	0	0	1	2	0	0	0	0	3	3	0	0	0	2	1	1	0	0	0	0	1	2	0	0	0	0	3	3	0	0	0	2	1	1	0	0	0	0	1	2	0	0.0	0.0	0.0	34131.02	42609.68	0.0	0.0	0.0	21526.934	16016.238	20493.434	0.0	0.0	0.0	0.0	0.0	2290.3875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
MAG107_contig_30_1822	"MAG107_contig_30_1822 rank: D; C-terminal domain 1 of the ABC-three component (ABC-3C) systems [PF20276.2] (db=pfam)"	"MAG107_contig_30_1822 rank: D; C-terminal domain 1 of the ABC-three component (ABC-3C) systems [PF20276.2] (db=pfam)"		408			"MAG107_contig_30_1822 rank: D; C-terminal domain 1 of the ABC-three component (ABC-3C) systems [PF20276.2] (db=pfam)"	0.9954	0.999	3	4	4	4	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11737.092	11314.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
MAG107_contig_30_1823	"MAG107_contig_30_1823 rank: D; ABC-three component (ABC-3C) system Middle Component 1 [PF20289.2] (db=pfam)"	"MAG107_contig_30_1823 rank: D; ABC-three component (ABC-3C) system Middle Component 1 [PF20289.2] (db=pfam)"		226			"MAG107_contig_30_1823 rank: D; ABC-three component (ABC-3C) system Middle Component 1 [PF20289.2] (db=pfam)"	0.9983	0.999	3	14	14	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	3	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	3	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	3	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24445.19	46341.598	56356.883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28701.178	36928.535	
MAG107_contig_30_1825	"MAG107_contig_30_1825 rank: C; adenine-specific DNA-methyltransferase [EC:2.1.1.72] (db=kegg)"	"MAG107_contig_30_1825 rank: C; adenine-specific DNA-methyltransferase [EC:2.1.1.72] (db=kegg)"		573			"MAG107_contig_30_1825 rank: C; adenine-specific DNA-methyltransferase [EC:2.1.1.72] (db=kegg)"	1.0	0.999	19	205	205	205	0	1	1	0	0	2	33	38	33	25	19	17	0	0	0	13	12	3	0	1	1	0	0	2	33	38	33	25	19	17	0	0	0	13	12	3	0	1	1	0	0	2	33	38	33	25	19	17	0	0	0	13	12	3	0.0	0.0	28625.213	0.0	0.0	68131.69	591285.4	610223.0	494619.38	283319.47	355959.66	345079.3	0.0	0.0	0.0	233980.55	247431.9	118486.34	0.0	0.0	0.0	0.0	0.0	134337.95	97262.46	93371.6	87671.78	89467.74	83572.52	78780.32	0.0	0.0	0.0	68176.8	61092.055	67812.25	
MAG107_contig_30_1826	"MAG107_contig_30_1826 rank: C; type III restriction enzyme [EC:3.1.21.5] (db=kegg)"	"MAG107_contig_30_1826 rank: C; type III restriction enzyme [EC:3.1.21.5] (db=kegg)"		895			"MAG107_contig_30_1826 rank: C; type III restriction enzyme [EC:3.1.21.5] (db=kegg)"	1.0	0.999	49	989	989	989	33	25	32	22	14	22	86	96	73	92	86	85	7	2	10	93	77	76	33	25	32	22	14	22	86	96	73	92	86	85	7	2	10	93	77	76	33	25	32	22	14	22	86	96	73	92	86	85	7	2	10	93	77	76	1496588.5	1426343.4	1634619.1	641859.4	527407.75	646983.6	2541496.8	2827800.5	2330140.0	2559759.8	2478549.2	2430304.2	241454.1	50053.74	130255.68	2773427.5	2060549.0	2018368.2	190615.08	184437.55	176811.02	157568.44	132902.55	149993.56	188025.44	177087.84	165171.34	202134.67	196637.03	181143.02	152099.34	68016.76	76907.19	178860.05	163034.94	150240.23	
MAG107_contig_30_1827	"MAG107_contig_30_1827 rank: D; Family of unknown function (DUF6035) [PF19500.3]; Competence protein CoiA-like family [PF06054.15] (db=pfam)"	"MAG107_contig_30_1827 rank: D; Family of unknown function (DUF6035) [PF19500.3]; Competence protein CoiA-like family [PF06054.15] (db=pfam)"		492			"MAG107_contig_30_1827 rank: D; Family of unknown function (DUF6035) [PF19500.3]; Competence protein CoiA-like family [PF06054.15] (db=pfam)"	1.0	0.999	8	18	18	18	1	1	0	0	0	1	1	1	1	0	1	1	0	0	0	4	1	4	1	1	0	0	0	1	1	1	1	0	1	1	0	0	0	4	1	4	1	1	0	0	0	1	1	1	1	0	1	1	0	0	0	4	1	4	0.0	0.0	0.0	0.0	0.0	221292.8	14541.354	8713.711	8804.807	0.0	42212.82	42524.65	0.0	0.0	0.0	33814.938	0.0	31173.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18893.846	0.0	17814.48	
MAG107_contig_30_1828	"MAG107_contig_30_1828 rank: D; Type III restriction enzyme, res subunit [PF04851.19]; Helicase conserved C-terminal domain [PF00271.35] (db=pfam)"	"MAG107_contig_30_1828 rank: D; Type III restriction enzyme, res subunit [PF04851.19]; Helicase conserved C-terminal domain [PF00271.35] (db=pfam)"		1083			"MAG107_contig_30_1828 rank: D; Type III restriction enzyme, res subunit [PF04851.19]; Helicase conserved C-terminal domain [PF00271.35] (db=pfam)"	1.0	0.999	58	1303	1303	1303	49	30	49	121	118	93	87	88	78	91	82	87	13	7	19	86	78	76	49	30	49	121	118	93	87	88	78	91	82	87	13	7	19	86	78	76	49	30	49	121	118	93	87	88	78	91	82	87	13	7	19	86	78	76	2437611.8	3681701.0	2699399.5	5846945.0	5844283.5	5408787.5	2073897.2	1734962.5	1548213.6	2663904.8	2965398.0	2889663.2	228731.3	164229.84	395298.34	2804234.2	2886741.8	2104465.2	375968.66	387574.97	378843.12	681601.6	676613.6	616653.6	270024.5	261867.03	241438.86	344844.25	352008.94	347852.47	143658.75	104653.01	165524.12	281759.66	277125.44	267053.9	
MAG107_contig_30_1829	"MAG107_contig_30_1829 rank: D; Arm DNA-binding domain [PF13356.10]; Phage integrase family [PF00589.26]; Phage integrase, N-terminal SAM-like domain [PF14659.10] (db=pfam)"	"MAG107_contig_30_1829 rank: D; Arm DNA-binding domain [PF13356.10]; Phage integrase family [PF00589.26]; Phage integrase, N-terminal SAM-like domain [PF14659.10] (db=pfam)"		388			"MAG107_contig_30_1829 rank: D; Arm DNA-binding domain [PF13356.10]; Phage integrase family [PF00589.26]; Phage integrase, N-terminal SAM-like domain [PF14659.10] (db=pfam)"	1.0	0.999	5	30	30	30	0	1	0	0	0	0	4	13	6	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	4	13	6	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	4	13	6	3	1	0	0	0	0	0	0	0	0.0	11434.121	0.0	0.0	0.0	0.0	62832.695	116634.625	53790.125	16042.651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21531.924	24085.367	25194.305	21886.873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
MAG107_contig_30_183	"MAG107_contig_30_183 rank: C; NADPH:quinone reductase [EC:1.6.5.5] (db=kegg)"	"MAG107_contig_30_183 rank: C; NADPH:quinone reductase [EC:1.6.5.5] (db=kegg)"		332			"MAG107_contig_30_183 rank: C; NADPH:quinone reductase [EC:1.6.5.5] (db=kegg)"	1.0	0.999	10	76	76	76	2	0	2	3	2	2	5	3	5	3	11	9	0	0	0	5	10	11	2	0	2	3	2	2	5	3	5	3	11	9	0	0	0	5	10	11	2	0	2	3	2	2	5	3	5	3	11	9	0	0	0	5	10	11	301048.1	0.0	508641.72	335507.06	360306.06	332600.72	83553.55	41486.32	355348.44	43576.836	155560.28	142692.88	0.0	0.0	0.0	226982.42	116650.26	159670.34	36687.945	0.0	35268.098	29442.676	50480.617	0.0	69069.67	58646.15	95682.1	130060.1	99237.88	102241.32	0.0	0.0	0.0	109548.94	102740.62	119753.08	
MAG107_contig_30_1830	"MAG107_contig_30_1830 rank: C; KUP system potassium uptake protein (db=kegg)"	"MAG107_contig_30_1830 rank: C; KUP system potassium uptake protein (db=kegg)"		626			"MAG107_contig_30_1830 rank: C; KUP system potassium uptake protein (db=kegg)"	1.0	0.999	11	202	202	202	11	11	13	24	27	23	11	17	7	10	11	14	4	1	3	4	3	0	11	11	13	24	27	23	11	17	7	10	11	14	4	1	3	4	3	0	11	11	13	24	27	23	11	17	7	10	11	14	4	1	3	4	3	0	355967.25	395463.12	625746.9	1161423.0	1160791.2	965070.9	291356.47	338759.0	130833.91	221931.61	282799.78	536092.3	86764.2	32392.023	69008.48	81562.41	36051.97	0.0	113962.01	111418.17	124130.38	275142.06	272527.34	214187.81	76614.234	86809.03	60881.98	78717.99	84720.25	89473.62	50603.535	0.0	64452.387	55545.78	48274.34	0.0	
MAG107_contig_30_1831	"MAG107_contig_30_1831 rank: C; endonuclease G, mitochondrial (db=kegg)"	"MAG107_contig_30_1831 rank: C; endonuclease G, mitochondrial (db=kegg)"		348			"MAG107_contig_30_1831 rank: C; endonuclease G, mitochondrial (db=kegg)"	0.9586	0.999	2	4	4	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18048.945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
MAG107_contig_30_1832	MAG107_contig_30_1832 rank: E	MAG107_contig_30_1832 rank: E		81			MAG107_contig_30_1832 rank: E	0.9999	0.999	3	30	30	30	2	2	2	0	0	0	1	2	1	1	1	1	0	0	1	8	4	3	2	2	2	0	0	0	1	2	1	1	1	1	0	0	1	8	4	3	2	2	2	0	0	0	1	2	1	1	1	1	0	0	1	8	4	3	146654.22	73625.71	114612.55	0.0	0.0	0.0	33721.434	48062.047	43998.36	32008.799	74494.38	42367.926	0.0	0.0	59091.188	119893.97	135997.45	111303.15	78636.05	0.0	62215.715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40462.137	0.0	0.0	0.0	0.0	55002.566	62117.457	50260.95	
MAG107_contig_30_1833	"MAG107_contig_30_1833 rank: C; aquaporin Z (db=kegg)"	"MAG107_contig_30_1833 rank: C; aquaporin Z (db=kegg)"		230			"MAG107_contig_30_1833 rank: C; aquaporin Z (db=kegg)"	0.9999	0.999	2	158	0	158	7	8	9	16	13	13	6	9	10	5	8	7	11	8	5	7	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	16	13	13	6	9	10	5	8	7	11	8	5	7	4	8	264400.4	450447.38	282893.5	386821.44	399623.62	450119.03	98030.58	89430.9	96322.38	116588.49	154685.06	127593.734	161231.56	136917.28	106214.05	94616.22	96103.55	128578.59	142013.95	241930.08	151879.69	191096.38	195008.42	220725.8	52500.402	47904.473	51512.39	61360.246	83100.43	68520.555	86363.28	72761.125	56983.242	50630.777	51596.332	69075.67	MAG107_contig_30_4012
MAG107_contig_30_1834	"MAG107_contig_30_1834 rank: D; Arabinose-binding domain of AraC transcription regulator, N-term [PF12625.11]; Helix-turn-helix domain [PF12833.11] (db=pfam)"	"MAG107_contig_30_1834 rank: D; Arabinose-binding domain of AraC transcription regulator, N-term [PF12625.11]; Helix-turn-helix domain [PF12833.11] (db=pfam)"		334			"MAG107_contig_30_1834 rank: D; Arabinose-binding domain of AraC transcription regulator, N-term [PF12625.11]; Helix-turn-helix domain [PF12833.11] (db=pfam)"	1.0	0.999	17	214	214	214	1	0	0	19	21	24	17	20	15	22	14	13	0	0	0	12	13	13	1	0	0	19	21	24	17	20	15	22	14	13	0	0	0	12	13	13	1	0	0	19	21	24	17	20	15	22	14	13	0	0	0	12	13	13	16791.715	0.0	0.0	586136.4	629333.4	569160.75	253158.55	279873.94	221501.97	254388.78	251706.0	209657.14	0.0	0.0	0.0	189445.16	196312.53	273245.94	0.0	0.0	0.0	122114.26	113709.36	104557.586	45273.57	44226.742	42452.402	51867.887	48238.504	48983.965	0.0	0.0	0.0	39804.75	41458.047	50913.066	
MAG107_contig_30_1835	MAG107_contig_30_1835 rank: E	MAG107_contig_30_1835 rank: E		212			MAG107_contig_30_1835 rank: E	0.9983	0.999	2	30	30	30	0	0	0	0	0	0	3	8	3	3	4	7	0	0	0	0	0	0	0	0	0	0	0	0	3	8	3	3	4	7	0	0	0	0	0	0	0	0	0	0	0	0	3	8	3	3	4	7	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	47044.953	72570.13	61914.066	24357.047	31347.643	31709.484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43196.44	0.0	56991.684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
MAG107_contig_30_1836	"MAG107_contig_30_1836 rank: D; Bacterial Fe(2+) trafficking [PF04362.18] (db=pfam)"	"MAG107_contig_30_1836 rank: D; Bacterial Fe(2+) trafficking [PF04362.18] (db=pfam)"		89			"MAG107_contig_30_1836 rank: D; Bacterial Fe(2+) trafficking [PF04362.18] (db=pfam)"	1.0	0.999	8	243	243	243	8	6	12	6	0	1	10	16	7	14	17	16	13	18	18	22	24	28	8	6	12	6	0	1	10	16	7	14	17	16	13	18	18	22	24	28	8	6	12	6	0	1	10	16	7	14	17	16	13	18	18	22	24	28	931980.1	773397.3	1038377.8	69778.66	0.0	16937.104	387042.47	585354.3	294280.9	777822.9	1242279.1	1482570.5	1285478.2	1570746.1	1331782.5	2367937.2	2414361.2	2800270.2	382296.38	335626.4	391880.06	94615.31	0.0	0.0	180064.31	218441.7	138756.52	354109.5	492232.4	550851.0	535933.25	597482.4	534575.75	862782.25	916003.25	1065308.6	
MAG107_contig_30_1837	"MAG107_contig_30_1837 rank: C; argininosuccinate lyase [EC:4.3.2.1] (db=kegg)"	"MAG107_contig_30_1837 rank: C; argininosuccinate lyase [EC:4.3.2.1] (db=kegg)"		459			"MAG107_contig_30_1837 rank: C; argininosuccinate lyase [EC:4.3.2.1] (db=kegg)"	1.0	0.999	27	939	939	939	39	51	52	3	1	3	34	33	40	81	87	84	57	52	52	72	70	70	39	51	52	3	1	3	34	33	40	81	87	84	57	52	52	72	70	70	39	51	52	3	1	3	34	33	40	81	87	84	57	52	52	72	70	70	3666412.8	3901620.2	4155925.2	72713.69	19651.406	18842.129	1473350.5	1501178.5	1544917.4	3953668.5	3861905.5	4266578.0	2943883.8	2329636.0	3068378.2	4099478.2	3658346.0	3494736.5	532824.4	525450.5	540078.75	239951.83	0.0	0.0	196580.53	190605.92	204180.58	515787.1	482877.12	526056.75	397925.38	335560.38	400303.75	472265.34	422038.56	416734.34	
MAG107_contig_30_1838	"MAG107_contig_30_1838 rank: C; two-component system, LytTR family, sensor histidine kinase AlgZ [EC:2.7.13.3] (db=kegg)"	"MAG107_contig_30_1838 rank: C; two-component system, LytTR family, sensor histidine kinase AlgZ [EC:2.7.13.3] (db=kegg)"		386			"MAG107_contig_30_1838 rank: C; two-component system, LytTR family, sensor histidine kinase AlgZ [EC:2.7.13.3] (db=kegg)"	1.0	0.999	5	34	34	34	0	0	0	5	1	1	4	4	6	2	2	3	0	0	0	2	2	1	0	0	0	5	1	1	4	4	6	2	2	3	0	0	0	2	2	1	0	0	0	5	1	1	4	4	6	2	2	3	0	0	0	2	2	1	0.0	0.0	0.0	43867.047	52950.832	11470.783	49619.84	56250.816	67846.695	32628.133	31694.42	36281.254	0.0	0.0	0.0	44755.484	27062.598	22669.295	0.0	0.0	0.0	0.0	0.0	0.0	28787.016	32295.096	36260.34	0.0	0.0	0.0	0.0	0.0	0.0	25461.174	0.0	0.0	
MAG107_contig_30_1839	"MAG107_contig_30_1839 rank: C; two-component system, LytTR family, response regulator AlgR (db=kegg)"	"MAG107_contig_30_1839 rank: C; two-component system, LytTR family, response regulator AlgR (db=kegg)"		245			"MAG107_contig_30_1839 rank: C; two-component system, LytTR family, response regulator AlgR (db=kegg)"	1.0	0.999	10	208	208	208	4	3	7	5	4	3	22	26	19	9	11	14	14	11	13	13	10	10	4	3	7	5	4	3	22	26	19	9	11	14	14	11	13	13	10	10	4	3	7	5	4	3	22	26	19	9	11	14	14	11	13	13	10	10	102209.49	77611.375	109988.6	159009.39	146646.55	79157.57	1043615.44	1097475.6	1100873.2	280590.25	378405.0	313035.66	427350.72	468658.1	418700.0	220804.73	224764.05	210318.88	64904.77	62111.348	63238.66	85346.75	81326.47	82963.44	136365.3	136108.75	154596.05	64821.246	77447.43	73821.41	155370.08	187308.53	151525.64	46474.2	48979.914	41960.266	
MAG107_contig_30_184	MAG107_contig_30_184 rank: E	MAG107_contig_30_184 rank: E		456			MAG107_contig_30_184 rank: E	1.0	0.999	4	10	10	10	0	0	0	1	2	2	1	0	1	0	0	0	0	2	1	0	0	0	0	0	0	1	2	2	1	0	1	0	0	0	0	2	1	0	0	0	0	0	0	1	2	2	1	0	1	0	0	0	0	2	1	0	0	0	0.0	0.0	0.0	34719.996	84156.91	33884.76	0.0	0.0	15821.602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
